,sat,Rel diff oil x,Rel diff oil y,Rel diff oil z,Rel diff water x,Rel diff water y,Rel diff water z
0,0.0035059664124537904,1.0,1.0,1.0,1.000000000000007e-06,9.999999999999906e-07,1.0000000000000108e-06
1,0.003987847066746029,0.9988027029182528,0.999104597626847,0.999038009188893,1.0000000000007843e-06,1.0020416925357368e-06,1.0000000000018831e-06
2,0.004214836150614704,0.9985010574475292,0.9985511782844264,0.9985434077906262,1.0008787842352146e-06,1.0027272831770982e-06,1.00000000001679e-06
3,0.0046555436235271655,0.9977059518442064,0.9972527047399234,0.9974145923353042,1.0024991366322127e-06,1.0042152691156252e-06,1.0015033460576257e-06
4,0.0052514750372390055,0.9968406684764515,0.9951745042960117,0.9962498908291343,1.003176470288354e-06,1.0061071387516658e-06,1.0036793323791716e-06
5,0.006398663784993306,0.9948592068591023,0.9918452729165369,0.993681317374586,1.0241088127640104e-06,1.010823808589703e-06,1.0046272330547443e-06
6,0.008700249204737418,0.990307363456145,0.9850039585902878,0.9888752096464033,1.0311418351493016e-06,1.0209010839857518e-06,1.0056335708563492e-06
7,0.012450709192507896,0.9841614659754273,0.9699856294960932,0.98192754427434,1.0653613247991467e-06,1.0329719642918342e-06,1.0368881797842949e-06
8,0.018228951635099945,0.9736799187437966,0.9416697239988472,0.9719283528219307,1.1913331967524173e-06,1.0464039416958095e-06,1.4171636904475427e-06
9,0.02567310470846837,0.9621165913617465,0.8930197116154963,0.9605122584771878,1.6794737780672012e-06,1.0621511945014259e-06,2.372762438342899e-06
10,0.07491554909022892,0.8460389277762465,0.7418445257035696,0.868142827822064,0.0039073422085143545,0.006498672022138158,0.007049017300057297
11,0.19100432536638054,0.6221968033908833,0.4488555453911852,0.6728817671685807,0.019871980898162254,0.012779920303981023,0.05494308583878743
12,0.5031105464943784,0.17628007365140588,0.09597034651080213,0.21564058300047417,0.16083758173496915,0.14472216554755338,0.24155570140633106
13,0.8181754651073433,0.0005602726076534134,0.0005426524452399534,0.006298484845589869,0.589963226554888,0.5991498938093441,0.6172033597137707
14,0.9296595785723992,1.4713893993820362e-06,1.4441604779780626e-06,1.3113660873578765e-06,0.8198921557360243,0.8253935362575759,0.8205422458693008
15,0.9730418071417102,1.0307811338615843e-06,1.028381660702257e-06,1.0377520103388642e-06,0.921450373405824,0.9247757114896149,0.9192235056080925
16,0.9923126915451471,1.0049904164350944e-06,1.0040505542209886e-06,1.0085594851992398e-06,0.9727707554971876,0.9746156444275133,0.9711526472450999
17,0.9950131797859846,1.0032302242789076e-06,1.0024865984779659e-06,1.004949096590783e-06,0.9809567590820476,0.9824829017180652,0.9793970847543544
18,0.9976968375400915,1.0010954216584714e-06,1.0007085816648166e-06,1.0022807232943914e-06,0.990806291040056,0.9916674721741459,0.9898771829802134
19,0.9983688366027147,1.0007890078697411e-06,1.000383024917e-06,1.0015369484993423e-06,0.9934445038892328,0.9940744702487823,0.9928005058839495
20,0.9988121942883512,1.0006042296504057e-06,1.0002936062349092e-06,1.001049864269028e-06,0.9952685943608646,0.995706745250449,0.9948430343509608
21,0.9991758721832896,1.0003592234381176e-06,1.0001891843149867e-06,1.0007359292939331e-06,0.9968080211872856,0.9970769895801292,0.9964179095060169
22,0.9995949591553631,1.0001037488944734e-06,1.0000563448370718e-06,1.0002767628253199e-06,0.998721817994201,0.9988208852032757,0.9984533099258243
23,0.9998197266411583,1.0000502547359185e-06,1.0000206236743557e-06,1.0000812870961829e-06,0.9995416520189686,0.9996232061096368,0.9994706118967954
24,0.9999078838407051,1.0000121576247274e-06,1.0000012771691066e-06,1.0000317911853109e-06,0.9998653529081944,0.9998755304528592,0.999816332794969
25,0.9999404552822687,1.0000088435341175e-06,1.000001277169571e-06,1.000015039769087e-06,0.9999195163421182,0.9999314600046844,0.9999027345140515
26,0.9999841739766103,1.0000000241752533e-06,1.0000007973560664e-06,1.0000006180904886e-06,0.9999885535086599,0.9999866118756017,0.9999868757344195
27,1.0,9.999999999999875e-07,1.0000000000000379e-06,9.999999999999796e-07,1.0,1.0,1.0
