,Pcap,Snwp
0,502.62497212553694,0.0
1,526.897054520333,0.0
2,552.3412513472639,0.0
3,579.0141647643023,0.0
4,606.9751302839444,0.0
5,636.2863487686565,0.0
6,667.0130248004622,0.0
7,699.2235117324869,0.0
8,732.9894637451359,0.0
9,768.385995245158,0.0
10,805.4918479622006,0.0
11,844.3895661145568,0.0
12,885.1656800337827,0.0
13,927.9108986566648,0.0
14,972.7203113127446,0.0
15,1019.6935992563004,0.0
16,1068.9352574133356,0.0
17,1120.5548268368755,0.0
18,1174.6671383876803,0.0
19,1231.3925681824496,0.0
20,1290.857305377797,0.0
21,1353.1936328856725,0.0
22,1418.5402216447185,0.0
23,1487.042439102179,0.0
24,1558.8526725925908,0.0
25,1634.1306683326536,0.0003245071014731718
26,1713.0438867863654,0.0003245071014731718
27,1795.7678751909752,0.0005021288947301641
28,1882.4866580724547,0.0019624303459588287
29,1973.3931466192012,0.005287429218196254
30,2068.6895678246797,0.006198099934177135
31,2168.5879143536195,0.006939882437428477
32,2273.310416132547,0.008069997360561207
33,2383.090034713728,0.009742698970361542
34,2498.170981512253,0.011069137505767641
35,2618.8092610691415,0.01329418609833099
36,2745.2732405489537,0.016641187875081776
37,2877.844246738814,0.022180357353422026
38,3016.817191876903,0.02477559539203295
39,3162.50122970259,0.030439062436094264
40,3315.220443187699,0.0331731929971708
41,3475.3145654786745,0.0448752161739881
42,3643.1397356535954,0.04997496438564128
43,3819.069290975124,0.07779651295421977
44,4003.494597401859,0.28144671553494865
45,4196.825920205674,0.5482442013606529
46,4399.4933366316245,0.6456689816763372
47,4611.947692630888,0.7869601066546932
48,4834.661605794897,0.8368696471647763
49,5068.130516721787,0.890859719241119
50,5312.8737911541,0.9329081925105207
51,5569.435875339278,0.9609708112951761
52,5838.387507183397,0.9677337737449256
53,6120.326985892211,0.9797967199348797
54,6415.881502923974,0.986645250679559
55,6725.708537214914,0.9941525299304809
56,7050.497317780895,0.9941525299304809
57,7390.9703569492,0.9954328442437264
58,7747.885057630972,0.9972956961759927
59,8122.03539820986,0.9976459881342611
60,8514.253698795144,0.9979279320270626
61,8925.412472768152,0.9979279320270626
62,9356.426367741242,0.9985211786793492
63,9808.254200246829,0.9988139225802137
64,10281.901088682826,0.9988139225802137
65,10778.420689259548,0.9988139225802137
66,11298.917539921687,0.9990257768900024
67,11844.549517459966,0.9990257768900024
68,12416.530413278313,0.9992178506796083
69,13016.132633546236,0.9992178506796083
70,13644.69002974367,0.9994516169191133
71,14303.600865894245,0.9994516169191133
72,14994.33092908844,0.9994516169191133
73,15718.416790215893,0.9995765123192157
74,16477.469222160256,0.9995765123192157
75,17273.176783061364,0.9995765123192157
76,18107.30957261492,0.9995765123192157
77,18981.72316976665,0.999757682129562
78,19898.362760560205,0.999757682129562
79,20859.26746532135,0.999757682129562
80,21866.574874804628,0.999757682129562
81,22922.52580539366,0.999757682129562
82,24029.46928393292,0.999757682129562
83,25189.867773280468,0.999757682129562
84,26406.302650205736,0.999757682129562
85,27681.47994781849,1.0
86,29018.236375303648,1.0
87,30419.54562835267,1.0
88,31888.525004330044,1.0
89,33428.4423368901,1.0
90,35042.723265470886,1.0
91,36734.95885583691,1.0
92,38508.91358862245,1.0
93,40368.5337336471,1.0
94,42317.956128632046,1.0
95,44361.517381846104,1.0
96,46503.763519153894,1.0
97,48749.46009692574,1.0
98,51103.602803306916,1.0
99,53571.42857142856,1.0
