,sat,Rel diff oil x,Rel diff oil y,Rel diff oil z,Rel diff water x,Rel diff water y,Rel diff water z
0,0.004658108438758879,1.0,1.0,1.0,9.99999999999999e-07,1.0000000000000033e-06,1.0000000000000343e-06
1,0.004981103636131144,0.9994912580013472,0.9988024673176159,0.9986419758641347,9.99999999994903e-07,1.0014904447167014e-06,9.999999999935077e-07
2,0.005157897875487414,0.9990071390356721,0.9982916994948474,0.9984385644938303,9.99999999995402e-07,1.002145245580109e-06,9.999999999942003e-07
3,0.0054726141299177,0.9978753254971512,0.9977271467242592,0.9978693776146006,9.999999999958116e-07,1.0025878205662555e-06,9.999999999916995e-07
4,0.005877894258624217,0.996902362324363,0.9973520335013966,0.9974098270747798,9.999999999960562e-07,1.002802940895777e-06,9.999999999921905e-07
5,0.00661139566743512,0.9957447588826689,0.9954916211272878,0.9952078428283514,9.999999999767093e-07,1.0042260014708671e-06,9.999999999876231e-07
6,0.007222976705577051,0.9943494695301711,0.993353061008342,0.9947350104477534,1.0002986054286843e-06,1.006110831486806e-06,1.00043974448195e-06
7,0.008545214444349363,0.9908697469508607,0.9895953735960259,0.9915770769540748,1.0010382484718245e-06,1.009454567709683e-06,1.001605435051942e-06
8,0.008892955919609135,0.9901290231186316,0.9882516297247065,0.9907774167430374,1.002071972826293e-06,1.0101825384658567e-06,1.001639017543057e-06
9,0.009240335191115194,0.9892362232377423,0.9873363766266848,0.9901162805060887,1.0020719728285641e-06,1.0108619191937314e-06,1.0016390175482955e-06
10,0.009920903108490826,0.9875508323261525,0.9863238217264838,0.9880968092058834,1.0050533756362173e-06,1.0118032472281697e-06,1.0019436340082683e-06
11,0.01034817417938697,0.9868893693002331,0.9842419129170856,0.98695701399264,1.0054304162216668e-06,1.0123058520931606e-06,1.003133359410139e-06
12,0.010537037565250843,0.9867204712643343,0.983813313076725,0.9861884592284991,1.0054304162499469e-06,1.012704589780032e-06,1.0031333594309447e-06
13,0.010827330938002293,0.9861177652723778,0.9829141785253359,0.9855543492606633,1.0054304905634148e-06,1.0133256028642756e-06,1.0037281583059255e-06
14,0.010941412184573082,0.9857157631744966,0.9823129646843465,0.9853294768650757,1.0054304905495647e-06,1.013691629450394e-06,1.003728158291339e-06
15,0.01156565741824657,0.9850411292687166,0.9804994730979254,0.9837120741730657,1.006398339846505e-06,1.0145673716207222e-06,1.0047421282987043e-06
16,0.011903865173274717,0.9842345593593346,0.9787172548886055,0.9833049791484784,1.006464155403663e-06,1.0149077409879817e-06,1.0070025685062376e-06
17,0.012275369801947633,0.9839088504325476,0.9769463588987238,0.9827528187824132,1.0090368782003791e-06,1.016400734318356e-06,1.0085485448553037e-06
18,0.012690507047094441,0.982476178005873,0.9749001881218032,0.9819532018370248,1.0126596490363656e-06,1.0173680650994284e-06,1.0100648695217285e-06
19,0.013588073820488324,0.9809119444385255,0.9720369301973074,0.9798861293014897,1.0162212557329315e-06,1.0183146681585789e-06,1.0105018747158234e-06
20,0.013714961556922485,0.980803857112596,0.9712117237431362,0.9797625910068735,1.01643736760043e-06,1.0184728885729913e-06,1.0106501144360528e-06
21,0.013821578818997145,0.9807768289185809,0.9711751276546747,0.9797406680311503,1.0164690062970247e-06,1.018474657797608e-06,1.0106908795612559e-06
22,0.013860735631943032,0.9807768288930454,0.9711348500799707,0.9797406680160718,1.0164690604840178e-06,1.0184747506873196e-06,1.0106909540258802e-06
23,0.01395479218527291,0.9807132986269413,0.9704754105813006,0.9794842677797552,1.020954889508176e-06,1.0185590542735184e-06,1.0107446704343485e-06
24,0.014355415408574563,0.9798712718160367,0.9698054879518718,0.9790834429814421,1.0212556232205809e-06,1.0187790685569021e-06,1.013173244028568e-06
25,0.014873470263168837,0.9789292660014665,0.9672636571584553,0.9771462122317444,1.0214492783209436e-06,1.019807041850148e-06,1.0173134719704959e-06
26,0.015095113088743605,0.9786900133459161,0.9662416867778996,0.976820822127432,1.0224634910806007e-06,1.0200941952212306e-06,1.0198192297951358e-06
27,0.015282721697317835,0.9784594964167684,0.9652969460703638,0.9767280429964611,1.0225317775834714e-06,1.0204517214973618e-06,1.0211584415585975e-06
28,0.015342575867618669,0.9783129395601413,0.965097054493154,0.9765287393694965,1.022667533916634e-06,1.020547733237264e-06,1.0211584415674174e-06
29,0.0154423371300695,0.9782413785426415,0.964563557530795,0.9764357878755356,1.047589136907132e-06,1.0205858922043133e-06,1.0377154698830576e-06
30,0.015736873461078712,0.9778519477205422,0.9635272449744452,0.9757875724872175,1.0478651201016264e-06,1.0207442639840579e-06,1.037978569503643e-06
31,0.016959595718518784,0.9758896516855198,0.9583674154267511,0.9738879584899808,1.0481033744009493e-06,1.0233012734536531e-06,1.0407194925246652e-06
32,0.016985389800122385,0.9758712039788184,0.9579570656573013,0.973856398122962,1.048103374402576e-06,1.023359127439734e-06,1.0407194925291549e-06
33,0.017476499282610188,0.9740175140645126,0.9563145636599653,0.9728145472436045,1.049328075384136e-06,1.0240987361079248e-06,1.0573578712468038e-06
34,0.01819899228447793,0.9723232479560325,0.9539261573685591,0.9720599987484897,1.0494588647066308e-06,1.0258457675932944e-06,1.059047853564762e-06
35,0.018520642153622126,0.9721260590390185,0.9502977888308974,0.9715176528707,1.0496563659068416e-06,1.0265790039046405e-06,1.0605529845054957e-06
36,0.018565865879442676,0.9720546337168446,0.9498709533851384,0.9714082187844947,1.0496563659059374e-06,1.0267206541362755e-06,1.060552984499054e-06
37,0.01934354321035804,0.9710830807475626,0.9441275095180359,0.9698989201098847,1.0539531383306605e-06,1.027786463756159e-06,1.060870162408106e-06
