,sat,Rel diff oil x,Rel diff oil y,Rel diff oil z,Rel diff water x,Rel diff water y,Rel diff water z
37,0.018711757249022194,0.9751237280129561,0.9209378157916515,0.9746242503157395,1.2038567304809065e-06,1.0388020183301235e-06,1.1291302539998623e-06
38,0.020006052492644956,0.973221225964221,0.9121955519900341,0.9729497822895484,1.2888364164762333e-06,1.0416659372181192e-06,1.3027248703903977e-06
39,0.020038123434020772,0.9731654988548246,0.9115725709332255,0.972930631026606,1.2888364164770608e-06,1.0417514337783456e-06,1.3027248703910485e-06
40,0.02066657302707608,0.9724306474672496,0.90313488234124,0.9721272414373613,1.3142335088826012e-06,1.042519461150247e-06,1.3096758212997334e-06
41,0.021140010207182612,0.971671870367836,0.8962734924489393,0.9715659039442774,1.3535951685097905e-06,1.0432777170278411e-06,1.6755932477393635e-06
42,0.02131802025072269,0.971425126282691,0.8941384986086653,0.9714963251326746,1.3545129109337868e-06,1.0434581797534155e-06,1.6866009995715516e-06
43,0.021794353606895613,0.9706760235513566,0.8906468247807294,0.9708315152612917,1.378859791593689e-06,1.044399709557612e-06,1.6991491581087635e-06
44,0.022321021335012525,0.9699367553937064,0.8867196119356497,0.9699296015412195,1.388331719705693e-06,1.045406381178054e-06,1.745701627367093e-06
45,0.023626550855903514,0.9678679241118004,0.879714544885805,0.9677181501266966,0.000172128810183421,1.0490302051767409e-06,0.0005615311570524639
46,0.02446745884056267,0.9664268567370305,0.874300652375448,0.9661111672202529,0.00022482698505340486,1.0513607997614077e-06,0.0005621625155516202
47,0.025360388056535448,0.9648130384406542,0.8639750277204356,0.9646770803896493,0.0004056319656881986,1.0535792930951558e-06,0.0012029799522938606
48,0.025991726954539558,0.9640183642889092,0.8538593487200775,0.9639264573701584,0.0005576983925757961,1.0541802800394483e-06,0.0012847068398584578
49,0.026335341238801487,0.9637609439631774,0.8485874793328725,0.9634127616562432,0.0005585829149479878,1.0544368323952324e-06,0.0013391898993783292
50,0.026468627177914095,0.9636628428579948,0.8455408934779766,0.9633051279447753,0.000732510391897825,1.0545891063106238e-06,0.0015549351751962593
51,0.02756187352069992,0.9625590296776818,0.8324679196513773,0.9611588092854481,0.0009477470319460729,1.0562517609871897e-06,0.002464772407169529
52,0.03227234757476897,0.9519317756259666,0.8059974949249338,0.9534460837871314,0.0013017568560664428,1.0747069797682162e-06,0.0038073511608324767
53,0.03244413925688534,0.9517552308669617,0.803244012399362,0.9531109900776886,0.0018663923921641945,1.0748606741437382e-06,0.003830573648060158
54,0.03492242425781555,0.9473298636639249,0.7783692282476112,0.9487252686617127,0.003615400674838053,1.081044346929333e-06,0.005212928732509589
55,0.035657310897980035,0.946697020710144,0.7648164208173015,0.9478395814405375,0.003811169597602106,1.0817952335072486e-06,0.005512331599480917
56,0.0377281111410417,0.9434172637266344,0.7560188811774611,0.9437020469345478,0.005482285805844211,1.0857548219928513e-06,0.005832743765833003
57,0.03851585728886643,0.9424461144258225,0.7481701366691739,0.9425515563975536,0.005540621827069954,1.0872055484662069e-06,0.00626195733846844
58,0.04490921920659865,0.9274685618150127,0.7123592021346683,0.9330070504096012,0.007213058909374258,1.1185460320921515e-06,0.007373521933743073
59,0.04555232832904343,0.9264181124057433,0.7085301515356931,0.9319103569988391,0.0074364251065403685,1.1190586129809556e-06,0.007681291689049579
60,0.04804090969969012,0.9207166666494913,0.6781403567346966,0.9281930947387652,0.01069161332497594,1.1235036211225862e-06,0.009915983305423927
61,0.05304202859247933,0.914776175858007,0.6397702980387753,0.91875100771844,0.012663551996322369,1.1327496225794889e-06,0.011682626494535633
62,0.05480884372200964,0.9112684328491125,0.6113567039435005,0.9163724471288083,0.013397780314405248,1.143487074578501e-06,0.012945311670954005
63,0.05720658204692958,0.9084075944053859,0.5991759004123051,0.9112065792385582,0.015767320175183473,1.1477375145371698e-06,0.013834563679717223
64,0.05769221889632647,0.9074591665124248,0.5971014792324837,0.9106715264864427,0.016005115722940357,1.149269995010885e-06,0.013876770149301079
65,0.08336394072666138,0.8535396785854328,0.5318472901258259,0.863622653125485,0.022538369307992467,1.3186560981131316e-06,0.018919208991282806
66,0.08660878478431137,0.8468151935824022,0.5169634598891469,0.8587921024127015,0.023185112148654388,1.3267501378696983e-06,0.021364634916032813
67,0.10458294473727775,0.8068080192662634,0.4706424138079155,0.8248225093893189,0.027674434102698185,1.5568997473695686e-06,0.027337568785235328
68,0.11340487224902097,0.7927515989852763,0.43733365758113274,0.8077770568107195,0.030409615591031964,1.5863433470600711e-06,0.02948281242456326
69,0.16488121706621803,0.7017127077886212,0.3401133836263596,0.7099706048108272,0.050009061517995,1.910050639304828e-06,0.046235110754481445
70,0.16789561071084105,0.698129191342246,0.32241455452995765,0.7075481072155504,0.05143368690082462,1.911034487795887e-06,0.048371804972288934
71,0.176761561473017,0.6839237427381223,0.30838278011451953,0.684287548473716,0.05304944456276851,2.018311534345938e-06,0.05102383668946019
72,0.3496659420660896,0.39337080909850336,0.2282297666764954,0.3267480247035452,0.1134310393847498,0.08374161629082186,0.08677919446022705
73,0.4231107271255755,0.2954783653509832,0.16873948304802358,0.23231430714132179,0.16890905179718882,0.12323657763166351,0.1325448682168109
74,0.5120420527238444,0.17203485847982952,0.10928519799497088,0.1420902465611001,0.2326679973791948,0.2030188858882811,0.20867177768044984
75,0.5630636807208231,0.11638319729853323,0.0831957160183548,0.10209239885476966,0.2736838031468426,0.2560145537961125,0.25104793393364605
76,0.6015377925347397,0.08152869717863591,0.06881369739726194,0.07995914800426893,0.3077621776484794,0.2970903989858305,0.286348860592338
77,0.6574420607438128,0.04885491041467715,0.0360888899591194,0.05391672787186575,0.36550277436743867,0.35069048792277135,0.3611889174837904
78,0.708694403691846,0.02774201762920538,0.01572497575133234,0.03103961388189617,0.4295064440552509,0.43416206212723985,0.4292715304496639
79,0.7619912820359331,0.01273457425400631,0.0039536450903872025,0.013839176081778565,0.5087258579120331,0.5183461328748913,0.5007359210509167
80,0.7751854459670018,0.0086488974195991,0.0024129678188929463,0.00960732036280517,0.5285184857586411,0.539512132661238,0.5235863920062167
81,0.8026733519067888,0.004757211211769312,0.0013214974747994298,0.004727026291358802,0.5729552954149597,0.5844493034700732,0.5645949555202091
82,0.8146022167104867,0.0029859880401189687,0.0006583674594964044,0.0036757232685341126,0.5923859707645482,0.6041437555536706,0.5839922261778565
83,0.8526396105967256,0.00014995203516630584,2.5287416061925115e-06,0.000131182817679829,0.6571439708438038,0.6717883265469928,0.6512674150761804
84,0.8591315661808321,0.00014644148907452312,2.3978426367398043e-06,0.0001289235870705584,0.6691452699594838,0.6835624949433927,0.6633216393780111
85,0.8676621960976836,3.660582048171243e-06,2.071475669777234e-06,1.927327966039809e-06,0.6872466147488228,0.6997432080178806,0.6799634542814315
86,0.8947934257586602,1.8868505562780473e-06,1.7607757486995087e-06,1.4828101732275975e-06,0.7380671579637696,0.7508758120143506,0.7297454427181325
87,0.9092604023841899,1.3491398066283006e-06,1.2817813648994688e-06,1.347627280267627e-06,0.7697034395755457,0.7776503860548778,0.7612616928691845
88,0.9110695607759011,1.3211852550168637e-06,1.2726699007813347e-06,1.2967771780033915e-06,0.7731771691741999,0.7806467353662747,0.7656210618151328
89,0.915818908177765,1.2700273284320998e-06,1.254075917680777e-06,1.2779780664122039e-06,0.7822748013138002,0.7908904913882128,0.7747699232486571
90,0.926391771666276,1.2086766675778358e-06,1.1839705784571797e-06,1.1970819637137835e-06,0.8051874778343527,0.8127250852277526,0.7976225228777185
91,0.9299399515168447,1.1862358246739281e-06,1.1643590336120607e-06,1.182809628507581e-06,0.8130626717541692,0.8208002610532653,0.8048524014001377
92,0.9338506137405919,1.1692751438665595e-06,1.139353981385532e-06,1.1540990894200179e-06,0.8220292466638229,0.8287331506259761,0.8135150541887821
93,0.9381489272412686,1.1589978927238862e-06,1.1208173712331087e-06,1.1382342222469683e-06,0.831860415346005,0.837387469865999,0.8225216253756991
94,0.9498390756774724,1.1016084804802984e-06,1.0768894282079843e-06,1.0899904665845852e-06,0.8590425209541191,0.8622889092607594,0.8491023281429145
95,0.9533356259504303,1.089174844193304e-06,1.0695208855512113e-06,1.0812768242509339e-06,0.8676807301488053,0.8706947620073762,0.8573712630613934
96,0.9597716300239586,1.07371599553925e-06,1.0536976559014102e-06,1.0677292146396912e-06,0.8828225793439737,0.8853595389514167,0.8744776711622324
97,0.9624283957399841,1.0689029538710636e-06,1.0465887135467277e-06,1.0632905079936101e-06,0.8891646008646661,0.892066046346945,0.8819924163178596
98,0.9664388987379489,1.0486526023648895e-06,1.038261882750753e-06,1.0518183527853936e-06,0.8992983564941937,0.90179734182688,0.8917056454975242
99,0.9686071795263345,1.043425013159909e-06,1.034590814088615e-06,1.0463384548866067e-06,0.905100126590456,0.9074361868897729,0.8979865037562961
100,0.9733412867893724,1.034252674007322e-06,1.0261600045789817e-06,1.0369129485158354e-06,0.9173093513540412,0.918803994836574,0.9112434352523986
101,0.9761903750868889,1.0286703240525513e-06,1.0225740036506848e-06,1.0327417566544009e-06,0.9252947305456017,0.9263200433364951,0.919367488737335
102,0.9778124535598343,1.0225673510064057e-06,1.0212283820751722e-06,1.0300585301715591e-06,0.9299678662995184,0.9307025373376253,0.9239026331466798
103,0.979524629562247,1.0204747067303187e-06,1.0187351065991705e-06,1.0263055454180486e-06,0.9346281396222862,0.9357041740441994,0.9290462079846064
104,0.9831888385400877,1.015764873083159e-06,1.0133781081130386e-06,1.0215825277306452e-06,0.9445327536210353,0.9457130331438578,0.9404424899222426
105,0.9842550916974007,1.014682373041883e-06,1.0126122435447378e-06,1.0195330568160233e-06,0.9471127330519585,0.9486635069854263,0.9435705021300214
106,0.9871028847892503,1.01170575007999e-06,1.0103132221473011e-06,1.0159034388449199e-06,0.9554541146036067,0.9570378828786108,0.952421675411596
